entity,coupled,degree,average-revs
packages/frontend-plugin-api/src/extensions/createApiExtension.ts,packages/frontend-plugin-api/src/extensions/createNavItemExtension.tsx,46,15
packages/core-components/src/components/ProgressBars/GaugeCard.tsx,packages/core-components/src/layout/InfoCard/InfoCard.tsx,46,15
plugins/bazaar/src/components/SortView/SortView.tsx,plugins/bazaar/src/types.ts,46,15
plugins/bazaar/src/api.ts,plugins/bazaar/src/components/AddProjectDialog/AddProjectDialog.tsx,46,15
packages/integration/src/ScmIntegrations.ts,packages/integration/src/types.ts,46,15
packages/frontend-plugin-api/src/components/PageLayout.tsx,plugins/app/src/extensions/components.tsx,46,15
plugins/github-release-manager/src/cards/createRc/CreateRc.tsx,plugins/github-release-manager/src/test-helpers/test-helpers.ts,46,15
packages/cli/src/modules/build/index.ts,packages/cli/src/modules/config/index.ts,46,15
plugins/scaffolder-backend-module-github/src/actions/githubEnvironment.ts,plugins/scaffolder-backend-module-github/src/actions/githubIssuesLabel.ts,46,15
plugins/github-actions/src/api/GithubActionsApi.ts,plugins/github-actions/src/api/types.ts,46,13
packages/integration/src/azure/config.ts,packages/integration/src/bitbucket/config.ts,46,13
packages/config-loader/src/sources/EnvConfigSource.ts,packages/config-loader/src/sources/types.ts,46,13
packages/frontend-plugin-api/src/extensions/createApiExtension.ts,packages/frontend-plugin-api/src/extensions/createSignInPageExtension.tsx,46,13
packages/ui/src/components/Card/definition.ts,packages/ui/src/hooks/useDefinition/useDefinition.tsx,46,13
plugins/scaffolder-backend-module-github/src/actions/githubIssuesLabel.ts,plugins/scaffolder-backend-module-github/src/actions/githubRepoCreate.ts,46,13
plugins/bazaar-backend/src/service/DatabaseHandler.ts,plugins/bazaar-backend/src/service/router.ts,46,13
packages/canon/src/components/Icon/Icon.tsx,packages/canon/src/components/Icon/types.ts,46,13
packages/config-loader/src/sources/FileConfigSource.ts,packages/config-loader/src/sources/StaticConfigSource.ts,46,13
plugins/auth-backend/src/providers/google/provider.ts,plugins/auth-backend/src/providers/okta/provider.ts,45,77
plugins/scaffolder/src/next/Router/Router.tsx,plugins/scaffolder/src/next/TemplateWizardPage/TemplateWizardPage.tsx,45,55
plugins/notifications-backend/src/service/router.ts,plugins/notifications/src/api/NotificationsClient.ts,45,44
plugins/catalog-backend/src/next/DefaultCatalogProcessingEngine.ts,plugins/catalog-backend/src/next/types.ts,45,40
plugins/techdocs/src/index.ts,plugins/techdocs/src/plugin.ts,45,31
packages/config/src/reader.ts,packages/config/src/types.ts,45,31
plugins/catalog-graph/src/components/CatalogGraphCard/CatalogGraphCard.tsx,plugins/catalog-graph/src/components/EntityRelationsGraph/EntityRelationsGraph.tsx,45,27
packages/techdocs-cli/src/commands/generate/generate.ts,plugins/techdocs-node/src/stages/generate/techdocs.ts,45,27
plugins/catalog-import/src/alpha.tsx,plugins/user-settings/src/alpha.tsx,45,27
plugins/git-release-manager/src/api/GitReleaseApiClient.ts,plugins/git-release-manager/src/features/CreateReleaseCandidate/hooks/useCreateReleaseCandidate.ts,45,27
packages/core-plugin-api/src/extensions/extensions.tsx,packages/core-plugin-api/src/plugin/types.ts,45,24
packages/frontend-plugin-api/src/extensions/createApiExtension.ts,packages/frontend-plugin-api/src/extensions/createPageExtension.tsx,45,22
packages/backend/src/plugins/techdocs.ts,plugins/techdocs-backend/src/service/standaloneServer.ts,45,22
plugins/catalog/src/components/CatalogSearchResultListItem/CatalogSearchResultListItem.tsx,plugins/search-react/src/components/DefaultResultListItem/DefaultResultListItem.tsx,45,20
plugins/github-release-manager/src/GitHubReleaseManager.tsx,plugins/github-release-manager/src/api/PluginApiClient.ts,45,18
plugins/tech-insights-backend/src/service/fact/createFactRetriever.ts,plugins/tech-insights-node/src/facts.ts,45,18
plugins/catalog-react/src/alpha/blueprints/extensionData.tsx,plugins/catalog-react/src/alpha/blueprints/index.ts,45,18
packages/cli/src/commands/plugin/export.ts,packages/cli/src/commands/plugin/serve.ts,45,18
packages/cli/src/commands/build-cache/cache.ts,packages/cli/src/commands/build-cache/index.ts,45,18
plugins/catalog/src/components/DependsOnResourcesCard/DependsOnResourcesCard.tsx,plugins/catalog/src/components/HasSubcomponentsCard/HasSubcomponentsCard.tsx,45,18
plugins/catalog/src/data/component.ts,plugins/catalog/src/data/utils.tsx,45,16
packages/config-loader/src/sources/RemoteConfigSource.ts,packages/config-loader/src/sources/types.ts,45,16
plugins/scaffolder-backend-module-github/src/actions/githubAutolinks.ts,plugins/scaffolder-backend-module-github/src/actions/githubEnvironment.ts,45,16
packages/frontend-app-api/src/extensions/CoreNav.tsx,packages/frontend-plugin-api/src/extensions/createNavItemExtension.tsx,45,16
plugins/graphiql/src/alpha.tsx,plugins/tech-radar/src/alpha.tsx,45,16
plugins/bazaar/src/components/ProjectPreview/ProjectPreview.tsx,plugins/bazaar/src/components/SortView/SortView.tsx,45,16
packages/cli/src/modules/build/index.ts,packages/cli/src/modules/info/index.ts,45,16
packages/core-plugin-api/src/plugin/index.ts,packages/core-plugin-api/src/plugin/types.ts,45,16
plugins/techdocs-backend/src/default-branch.ts,plugins/techdocs-backend/src/helpers.ts,45,11
plugins/cloudbuild/src/components/WorkflowRunDetails/useWorkflowRunJobs.ts,plugins/lighthouse/src/api.ts,45,11
packages/ui/src/components/Header/Header.tsx,packages/ui/src/components/Header/definition.ts,45,11
packages/catalog-client/src/index.ts,packages/catalog-client/src/types.ts,45,11
plugins/api-docs/src/plugin.ts,plugins/api-docs/src/routes.ts,45,11
packages/core-app-api/src/apis/implementations/auth/github/GithubAuth.ts,packages/core-app-api/src/apis/implementations/auth/onelogin/OneLoginAuth.ts,45,11
plugins/cost-insights/src/components/CostOverviewCard/CostOverviewBreakdownChart.tsx,plugins/cost-insights/src/components/CostOverviewCard/CostOverviewChart.tsx,45,11
packages/backend-defaults/src/entrypoints/scheduler/lib/PluginTaskSchedulerImpl.ts,packages/backend-defaults/src/entrypoints/scheduler/lib/TaskWorker.ts,45,11
packages/ui/src/components/Header/HeaderToolbar.tsx,packages/ui/src/components/HeaderPage/types.ts,45,11
plugins/cicd-statistics/src/apis/types.ts,plugins/cicd-statistics/src/components/chart-filters.tsx,45,11
plugins/auth-backend/src/providers/gcp-iap/provider.ts,plugins/auth-backend/src/providers/gcp-iap/types.ts,45,11
packages/techdocs-cli/src/commands/serve/mkdocs.ts,packages/techdocs-cli/src/lib/mkdocsServer.ts,45,11
plugins/catalog-react/src/apis/EntityPresentationApi/EntityPresentationApi.ts,plugins/catalog-react/src/apis/EntityPresentationApi/defaultEntityPresentation.ts,45,11
plugins/todo/src/api/TodoClient.ts,plugins/todo/src/components/TodoList/TodoList.tsx,45,11
packages/ui/src/components/Toast/ToastQueue.ts,packages/ui/src/components/Toast/types.ts,45,11
packages/app-next/src/EntityPages.tsx,plugins/catalog/src/alpha/entityContents.tsx,45,11
plugins/badges-backend/src/lib/BadgeBuilder/types.ts,plugins/badges/src/components/EntityBadgesDialog.tsx,45,11
packages/cli/src/lib/bundle/config.ts,packages/cli/src/lib/bundle/server.ts,45,11
plugins/git-release-manager/src/features/PromoteRc/PromoteRcBody.tsx,plugins/git-release-manager/src/features/PromoteRc/hooks/usePromoteRc.ts,45,11
plugins/scaffolder/src/components/fields/EntityNamePicker/schema.ts,plugins/scaffolder/src/components/fields/EntityPicker/schema.ts,45,11
plugins/circleci/src/components/Layout/Layout.tsx,plugins/circleci/src/pages/BuildsPage/lib/Builds/Builds.tsx,45,11
plugins/user-settings/src/components/General/UserSettingsAppearanceCard.tsx,plugins/user-settings/src/components/General/UserSettingsGeneral.tsx,45,11
packages/backend-defaults/src/entrypoints/scheduler/lib/PluginTaskSchedulerImpl.ts,packages/backend-plugin-api/src/services/definitions/SchedulerService.ts,45,11
plugins/catalog-backend/src/ingestion/processors/BitbucketDiscoveryProcessor.ts,plugins/catalog-backend/src/ingestion/processors/bitbucket/index.ts,45,11
plugins/pagerduty/src/components/PagerDutyServiceCard.tsx,plugins/pagerduty/src/components/types.tsx,45,11
packages/frontend-app-api/src/extensions/CoreRouter.tsx,packages/frontend-plugin-api/src/extensions/createSignInPageExtension.tsx,45,11
plugins/github-release-manager/src/cards/info/Info.tsx,plugins/github-release-manager/src/cards/patchRc/PatchBody.tsx,45,11
packages/core-plugin-api/src/analytics/AnalyticsContext.tsx,packages/core-plugin-api/src/analytics/useAnalytics.tsx,45,11
plugins/catalog/src/apis/EntityPresentationApi/DefaultEntityPresentationApi.ts,plugins/catalog/src/apis/EntityPresentationApi/defaults.tsx,45,11
packages/ui/src/components/Box/definition.ts,packages/ui/src/hooks/useDefinition/types.ts,45,11
packages/integration/src/azure/core.ts,packages/integration/src/azure/index.ts,45,11
plugins/git-release-manager/src/features/PromoteRc/PromoteRc.tsx,plugins/git-release-manager/src/features/PromoteRc/hooks/usePromoteRc.ts,45,11
plugins/scaffolder-backend/src/scaffolder/actions/builtin/publish/azure.ts,plugins/scaffolder-backend/src/scaffolder/actions/builtin/publish/gitlab.ts,44,41
plugins/auth-backend/src/providers/oauth2/provider.ts,plugins/auth-backend/src/providers/onelogin/provider.ts,44,39
plugins/catalog-import/src/alpha.tsx,plugins/search/src/alpha.tsx,44,34
packages/backend-common/src/tokens/ServerTokenManager.ts,packages/backend-common/src/tokens/types.ts,44,25
plugins/scaffolder/src/extensions/index.tsx,plugins/scaffolder/src/extensions/types.ts,44,25
plugins/scaffolder-backend/src/scaffolder/stages/prepare/github.ts,plugins/scaffolder-backend/src/scaffolder/stages/prepare/types.ts,44,23
plugins/api-docs/src/components/ComponentsCards/ConsumingComponentsCard.tsx,plugins/catalog/src/components/HasSubcomponentsCard/HasSubcomponentsCard.tsx,44,23
packages/cli/src/commands/app/build.ts,packages/cli/src/commands/plugin/export.ts,44,18
plugins/scaffolder-backend-module-github/src/actions/github.ts,plugins/scaffolder-backend-module-github/src/actions/githubBranchProtection.ts,44,18
packages/integration-react/src/api/ScmAuth.ts,packages/integration-react/src/api/ScmAuthApi.ts,44,18
plugins/catalog-import/src/alpha.tsx,plugins/notifications/src/alpha.tsx,44,18
plugins/github-release-manager/src/GitHubReleaseManager.tsx,plugins/github-release-manager/src/cards/patchRc/sideEffects/patch.ts,44,14
plugins/scaffolder/src/components/fields/RepoUrlPicker/GitlabRepoPicker.tsx,plugins/scaffolder/src/components/fields/RepoUrlPicker/types.ts,44,14
plugins/cost-insights/src/components/ProductInsightsCard/ProductEntityTable.tsx,plugins/cost-insights/src/utils/formatters.ts,44,14
packages/ui/src/components/Table/index.ts,packages/ui/src/components/Table/types.ts,44,14
plugins/sonarqube/src/api/SonarQubeClient.ts,plugins/sonarqube/src/api/types.ts,44,14
plugins/scaffolder-backend-module-github/src/actions/githubBranchProtection.ts,plugins/scaffolder-backend-module-github/src/actions/githubWebhook.ts,44,14
plugins/splunk-on-call/src/api/types.ts,plugins/splunk-on-call/src/components/TriggerDialog/TriggerDialog.tsx,44,14
plugins/techdocs-backend/src/index.ts,plugins/techdocs-backend/src/service/index.ts,44,14
plugins/sonarqube/src/api/SonarQubeClient.ts,plugins/sonarqube/src/plugin.ts,44,14
packages/core-app-api/src/apis/implementations/auth/oauth2/OAuth2.ts,packages/core-app-api/src/apis/implementations/auth/oauth2/types.ts,44,14
plugins/scaffolder-backend-module-github/src/actions/githubAutolinks.ts,plugins/scaffolder-backend-module-github/src/actions/githubRepoCreate.ts,44,14
plugins/catalog-backend/src/service/AuthorizedLocationService.ts,plugins/catalog-backend/src/service/types.ts,44,14
plugins/scaffolder-backend-module-github/src/actions/githubRepoPush.ts,plugins/scaffolder-backend-module-github/src/actions/githubWebhook.ts,44,14
packages/backend/src/plugins/techdocs.ts,plugins/techdocs-backend/src/techdocs/stages/prepare/index.ts,44,14
plugins/auth-backend/src/providers/github/provider.ts,plugins/auth-backend/src/providers/okta/provider.ts,43,66
plugins/catalog-backend/src/catalog/DatabaseEntitiesCatalog.ts,plugins/catalog-backend/src/catalog/types.ts,43,63
plugins/auth-backend/src/providers/github/provider.ts,plugins/auth-backend/src/providers/oauth2/provider.ts,43,60
plugins/notifications-backend/src/database/NotificationsStore.ts,plugins/notifications-backend/src/service/router.ts,43,44
plugins/auth-backend/src/lib/oauth/OAuthAdapter.ts,plugins/auth-backend/src/lib/oauth/types.ts,43,40
plugins/search/src/alpha.tsx,plugins/user-settings/src/alpha.tsx,43,37
plugins/auth-backend/src/providers/bitbucket/provider.ts,plugins/auth-backend/src/providers/onelogin/provider.ts,43,28
plugins/catalog-graph/src/components/CatalogGraphPage/CatalogGraphPage.tsx,plugins/catalog-graph/src/components/EntityRelationsGraph/EntityRelationsGraph.tsx,43,23
plugins/auth-node/src/index.ts,plugins/auth-node/src/types.ts,43,23
packages/core-api/src/routing/RouteRef.ts,packages/core-api/src/routing/index.ts,43,23
plugins/tech-insights-backend/src/service/fact/FactRetrieverEngine.ts,plugins/tech-insights-node/src/facts.ts,43,21
plugins/catalog-import/src/components/ImportStepper/defaults.tsx,plugins/catalog-import/src/components/StepPrepareCreatePullRequest/StepPrepareCreatePullRequest.tsx,43,21
plugins/tech-radar/src/components/Radar/Radar.tsx,plugins/tech-radar/src/components/RadarLegend/RadarLegend.tsx,43,19
plugins/kubernetes/src/api/KubernetesBackendClient.ts,plugins/kubernetes/src/kubernetes-auth-provider/types.ts,43,19
plugins/tech-radar/src/components/RadarGrid/RadarGrid.tsx,plugins/tech-radar/src/components/RadarLegend/RadarLegend.tsx,43,19
plugins/bazaar/src/api.ts,plugins/bazaar/src/components/SortView/SortView.tsx,43,19
packages/cli/src/commands/build/buildBackend.ts,packages/cli/src/commands/build/command.ts,43,16
plugins/pagerduty/src/index.ts,plugins/pagerduty/src/plugin.ts,43,16
packages/frontend-plugin-api/src/wiring/createExtensionOverrides.ts,packages/frontend-plugin-api/src/wiring/createPlugin.ts,43,16
packages/backend-defaults/src/entrypoints/cache/CacheManager.ts,packages/backend-defaults/src/entrypoints/cache/types.ts,43,16
packages/catalog-model/src/kinds/GroupEntityV1alpha1.ts,packages/catalog-model/src/kinds/LocationEntityV1alpha1.ts,43,16
plugins/kubernetes/src/api/KubernetesBackendClient.ts,plugins/kubernetes/src/kubernetes-auth-provider/GoogleKubernetesAuthProvider.ts,43,16
packages/core/src/api/app/AppBuilder.tsx,packages/core/src/api/plugin/Plugin.tsx,43,16
plugins/search-react/src/context/SearchContext.tsx,plugins/search-react/src/context/index.tsx,43,16
plugins/github-pull-requests-board/src/components/Card/CardHeader.tsx,plugins/github-pull-requests-board/src/utils/types.tsx,43,12
packages/techdocs-cli/src/commands/generate/generate.ts,plugins/techdocs-node/src/stages/generate/index.ts,43,12
plugins/signals-node/src/types.ts,plugins/signals/src/api/SignalClient.ts,43,12
plugins/catalog-backend/src/permissions/rules/isEntityOwner.ts,plugins/catalog-backend/src/permissions/rules/util.ts,43,12
plugins/scaffolder/src/alpha.ts,plugins/scaffolder/src/next/TemplateListPage/TemplateGroups.tsx,43,12
plugins/lighthouse/src/components/CreateAudit/index.tsx,plugins/lighthouse/src/utils.ts,43,12
packages/catalog-model/src/validation/CommonValidatorFunctions.ts,packages/catalog-model/src/validation/makeValidator.ts,43,12
packages/cli/src/modules/migrate/index.ts,packages/cli/src/wiring/types.ts,43,12
packages/app-next/src/examples/notFoundErrorPageExtension.tsx,packages/frontend-app-api/src/extensions/components.tsx,43,12
plugins/pagerduty/src/components/Escalation/EscalationUser.tsx,plugins/pagerduty/src/components/TriggerDialog/TriggerDialog.tsx,43,12
plugins/signals-backend/src/service/standaloneServer.ts,plugins/signals-node/src/SignalService.ts,43,12
plugins/github-release-manager/src/GitHubReleaseManager.tsx,plugins/github-release-manager/src/cards/projectForm/VersioningStrategy.tsx,43,12
plugins/jenkins/src/components/Cards/Cards.tsx,plugins/jenkins/src/components/useBuilds.ts,43,12
packages/cli/src/modules/build/commands/buildWorkspace.ts,packages/cli/src/modules/test/commands/repo/test.ts,43,12
packages/catalog-model/src/location/helpers.ts,packages/catalog-model/src/location/index.ts,43,12
plugins/git-release-manager/src/features/CreateReleaseCandidate/CreateReleaseCandidate.tsx,plugins/git-release-manager/src/features/PromoteRc/hooks/usePromoteRc.ts,43,12
plugins/home/src/components/CustomHomepage/CustomHomepageButtons.tsx,plugins/home/src/components/CustomHomepage/CustomHomepageGrid.tsx,43,12
plugins/circleci/src/components/PluginHeader/PluginHeader.tsx,plugins/circleci/src/pages/DetailedViewPage/DetailedViewPage.tsx,43,12
plugins/tech-insights-backend-module-jsonfc/src/service/JsonRulesEngineFactChecker.ts,plugins/tech-insights-common/src/checks.ts,43,12
plugins/catalog-backend/src/catalog/StaticEntitiesCatalog.ts,plugins/catalog-backend/src/database/search.ts,43,12
packages/frontend-plugin-api/src/extensions/createApiExtension.ts,packages/frontend-plugin-api/src/extensions/createTranslationExtension.ts,43,12
packages/cli/src/modules/test/commands/package/test.ts,packages/cli/src/modules/test/commands/repo/test.ts,43,12
plugins/api-docs/src/index.ts,plugins/api-docs/src/plugin.ts,43,12
plugins/scaffolder/src/components/fields/EntityPicker/schema.ts,plugins/scaffolder/src/components/fields/RepoUrlPicker/schema.ts,43,12
packages/ui/src/components/Card/definition.ts,packages/ui/src/hooks/useDefinition/types.ts,43,12
packages/frontend-plugin-api/src/extensions/createApiExtension.ts,packages/frontend-plugin-api/src/extensions/createNavLogoExtension.tsx,43,12
plugins/bazaar/src/components/EntityBazaarInfoCard/EntityBazaarInfoCard.tsx,plugins/bazaar/src/components/InputField/InputField.tsx,43,12
plugins/catalog-backend/src/permissions/rules/hasLabel.ts,plugins/catalog-backend/src/permissions/rules/util.ts,43,12
packages/cli/src/alpha.ts,packages/cli/src/modules/config/alpha.ts,43,12
plugins/catalog-backend/src/ingestion/processors/AnnotateLocationEntityProcessor.ts,plugins/catalog-backend/src/ingestion/processors/FileReaderProcessor.ts,43,12
plugins/github-release-manager/dev/index.tsx,plugins/github-release-manager/src/GitHubReleaseManager.tsx,43,12
packages/theme/src/unified/UnifiedTheme.tsx,packages/theme/src/v4/types.ts,43,12
packages/catalog-model/src/kinds/LocationEntityV1alpha1.ts,packages/catalog-model/src/kinds/TemplateEntityV1alpha1.ts,43,12
packages/backend-common/src/reading/GithubUrlReader.ts,packages/backend-common/src/reading/GitlabUrlReader.ts,42,55
plugins/catalog-react/src/components/EntityTagPicker/EntityTagPicker.tsx,plugins/catalog-react/src/components/UserListPicker/UserListPicker.tsx,42,35
plugins/catalog-backend-module-msgraph/src/microsoftGraph/config.ts,plugins/catalog-backend-module-msgraph/src/microsoftGraph/read.ts,42,29
packages/backend-app-api/src/wiring/BackstageBackend.ts,packages/backend-app-api/src/wiring/types.ts,42,26
plugins/catalog-graph/src/alpha.tsx,plugins/catalog-import/src/alpha.tsx,42,24
plugins/api-docs/src/components/ComponentsCards/ProvidingComponentsCard.tsx,plugins/catalog/src/components/HasSystemsCard/HasSystemsCard.tsx,42,21
packages/techdocs-common/src/stages/generate/techdocs.ts,packages/techdocs-common/src/stages/generate/types.ts,42,21
plugins/events-backend/src/service/hub/DatabaseEventBusStore.ts,plugins/events-backend/src/service/hub/MemoryEventBusStore.ts,42,21
plugins/tech-radar/src/components/RadarComponent.tsx,plugins/tech-radar/src/utils/types.ts,42,21
packages/backend-common/src/database/connection.ts,packages/backend-common/src/database/postgres.ts,42,19
packages/backend-common/src/database/index.ts,packages/backend-common/src/database/types.ts,42,19
plugins/todo-backend/src/service/TodoReaderService.ts,plugins/todo-backend/src/service/router.ts,42,19
plugins/catalog/src/components/DependsOnResourcesCard/DependsOnResourcesCard.tsx,plugins/catalog/src/components/RelatedEntitiesCard/RelatedEntitiesCard.tsx,42,17
packages/catalog-model/src/kinds/ComponentEntityV1alpha1.ts,packages/catalog-model/src/kinds/UserEntityV1alpha1.ts,42,17
plugins/kubernetes/src/api/types.ts,plugins/kubernetes/src/kubernetes-auth-provider/KubernetesAuthProviders.ts,42,17
packages/cli/src/commands/create-github-app/GithubCreateAppServer.ts,packages/cli/src/commands/create-github-app/index.ts,42,17
plugins/scaffolder-backend-module-cookiecutter/src/actions/fetch/cookiecutter.ts,plugins/scaffolder-backend-module-rails/src/actions/fetch/rails/railsNewRunner.ts,42,17
packages/backend-common/src/middleware/errorHandler.ts,packages/backend-common/src/middleware/requestLoggingHandler.ts,42,17
plugins/github-actions/src/components/Router.tsx,plugins/github-actions/src/index.ts,42,17
plugins/scaffolder/src/components/fields/EntityTagsPicker/EntityTagsPicker.tsx,plugins/scaffolder/src/components/fields/OwnerPicker/OwnerPicker.tsx,42,17
plugins/scaffolder/src/components/fields/RepoUrlPicker/AzureRepoPicker.tsx,plugins/scaffolder/src/components/fields/RepoUrlPicker/GitlabRepoPicker.tsx,42,17
plugins/scaffolder-backend-module-github/src/actions/github.ts,plugins/scaffolder-backend-module-github/src/actions/githubDeployKey.ts,42,17
plugins/scaffolder-backend/src/scaffolder/actions/builtin/catalog/write.ts,plugins/scaffolder-backend/src/scaffolder/actions/builtin/debug/log.ts,42,17
plugins/catalog-backend-module-github/src/index.ts,plugins/catalog-backend-module-github/src/lib/index.ts,42,14
plugins/api-docs/src/components/ComponentsCards/ProvidingComponentsCard.tsx,plugins/catalog/src/components/ComponentsCard/HasComponentsCard.tsx,42,14
packages/canon/src/components/Heading/Heading.tsx,packages/canon/src/components/Heading/types.ts,42,14
plugins/api-docs/src/components/ComponentsCards/ConsumingComponentsCard.tsx,plugins/catalog/src/components/ComponentsCard/HasComponentsCard.tsx,42,14
plugins/catalog-backend/src/service/NextCatalogBuilder.ts,plugins/catalog-backend/src/service/NextRouter.ts,42,14
plugins/api-docs/src/components/ApiExplorerPage/ApiExplorerPage.tsx,plugins/catalog/src/components/CreateComponentButton/CreateComponentButton.tsx,42,14
plugins/scaffolder-backend/src/scaffolder/stages/legacy.ts,plugins/scaffolder-backend/src/scaffolder/tasks/TemplateConverter.ts,42,14
plugins/bazaar/src/components/EditProjectDialog/EditProjectDialog.tsx,plugins/bazaar/src/components/ProjectCard/ProjectCard.tsx,42,14
plugins/github-release-manager/src/api/PluginApiClient.ts,plugins/github-release-manager/src/types/types.ts,42,14
packages/cli-common/src/index.ts,packages/cli-common/src/paths.ts,42,14
plugins/kubernetes-backend/src/kubernetes-auth-translator/AzureIdentityKubernetesAuthTranslator.ts,plugins/kubernetes-backend/src/kubernetes-auth-translator/KubernetesAuthTranslatorGenerator.ts,42,14
plugins/splunk-on-call/src/api/client.ts,plugins/splunk-on-call/src/components/SplunkOnCallCard.tsx,42,14
plugins/auth-backend/src/providers/github/provider.ts,plugins/auth-backend/src/providers/google/provider.ts,41,82
plugins/catalog-backend-module-gitlab/src/lib/types.ts,plugins/catalog-backend-module-gitlab/src/providers/GitlabDiscoveryEntityProvider.ts,41,36
plugins/catalog-backend/src/ingestion/LocationAnalyzer.ts,plugins/catalog-backend/src/ingestion/types.ts,41,32
plugins/catalog/src/alpha/components/EntityLayout/EntityLayout.tsx,plugins/catalog/src/alpha/pages.tsx,41,29
plugins/github-actions/src/components/WorkflowRunDetails/WorkflowRunDetails.tsx,plugins/github-actions/src/components/WorkflowRunsTable/WorkflowRunsTable.tsx,41,29
plugins/catalog-backend-module-github/src/providers/GithubMultiOrgEntityProvider.ts,plugins/catalog-backend-module-github/src/providers/GithubOrgEntityProvider.ts,41,29
plugins/permission-common/src/PermissionClient.ts,plugins/permission-common/src/types/index.ts,41,27
plugins/catalog-react/src/components/EntityTable/columns.tsx,plugins/catalog/src/components/CatalogTable/columns.tsx,41,27
packages/backend-plugin-api/src/wiring/factories.ts,packages/backend-plugin-api/src/wiring/types.ts,41,27
plugins/scaffolder-backend/src/scaffolder/actions/builtin/github/githubRepoCreate.ts,plugins/scaffolder-backend/src/scaffolder/actions/builtin/github/helpers.ts,41,24
packages/backend-plugin-api/src/wiring/factories.ts,packages/backend-plugin-api/src/wiring/index.ts,41,24
packages/core-api/src/routing/hooks.tsx,packages/core-api/src/routing/types.ts,41,22
packages/core-api/src/apis/definitions/auth.ts,packages/core-api/src/apis/implementations/auth/index.ts,41,22
plugins/catalog-backend-module-ldap/src/ldap/config.ts,plugins/catalog-backend-module-ldap/src/ldap/vendors.ts,41,20
packages/config-loader/src/sources/ConfigSources.ts,packages/config-loader/src/sources/FileConfigSource.ts,41,20
plugins/scaffolder-backend-module-github/src/actions/githubBranchProtection.ts,plugins/scaffolder-backend-module-github/src/actions/githubEnvironment.ts,41,17
plugins/tech-insights-backend/src/index.ts,plugins/tech-insights-backend/src/service/techInsightsContextBuilder.ts,41,17
plugins/tech-insights-backend/src/service/fact/FactRetrieverRegistry.ts,plugins/tech-insights-backend/src/service/techInsightsContextBuilder.ts,41,17
plugins/circleci/src/pages/BuildsPage/BuildsPage.tsx,plugins/circleci/src/pages/SettingsPage/SettingsPage.tsx,41,17
plugins/catalog/src/components/HasResourcesCard/HasResourcesCard.tsx,plugins/catalog/src/components/RelatedEntitiesCard/RelatedEntitiesCard.tsx,41,17
packages/core/src/api/apis/definitions/featureFlags.ts,packages/core/src/api/app/AppBuilder.tsx,41,17
plugins/notifications/src/api/NotificationsClient.ts,plugins/notifications/src/components/NotificationsFilters/NotificationsFilters.tsx,41,17
plugins/scaffolder-backend-module-github/src/actions/githubActionsDispatch.ts,plugins/scaffolder-backend-module-github/src/actions/githubEnvironment.ts,41,17
plugins/github-deployments/src/components/GithubDeploymentsCard.tsx,plugins/github-deployments/src/mocks/mocks.ts,41,17
packages/core-api/src/apis/implementations/auth/index.ts,packages/core/src/layout/Sidebar/UserSettings.tsx,41,17
plugins/home/src/extensions.tsx,plugins/home/src/plugin.ts,41,17
plugins/notifications/src/components/NotificationsSideBarItem/NotificationsSideBarItem.tsx,plugins/notifications/src/hooks/useWebNotifications.ts,41,15
packages/catalog-model/src/kinds/ApiEntityV1alpha1.ts,packages/catalog-model/src/kinds/GroupEntityV1alpha1.ts,41,15
plugins/catalog-backend-module-ldap/src/processors/LdapOrgEntityProvider.ts,plugins/catalog-backend-module-ldap/src/processors/LdapOrgReaderProcessor.ts,41,15
plugins/catalog/src/components/ComponentsCard/HasComponentsCard.tsx,plugins/catalog/src/components/HasSubcomponentsCard/HasSubcomponentsCard.tsx,41,15
packages/ui/src/components/Header/Header.tsx,packages/ui/src/components/HeaderPage/HeaderPage.tsx,41,15
packages/ui/src/components/Menu/Menu.tsx,packages/ui/src/components/Menu/types.ts,41,15
packages/frontend-app-api/src/extensions/CoreNav.tsx,packages/frontend-app-api/src/extensions/CoreRouter.tsx,41,15
plugins/catalog-backend/src/search/DefaultCatalogCollatorFactory.ts,plugins/catalog-backend/src/search/index.ts,41,15
packages/cli/src/modules/build/index.ts,packages/cli/src/modules/translations/index.ts,41,15
packages/config-loader/src/lib/schema/compile.ts,packages/config-loader/src/lib/schema/index.ts,41,15
plugins/bazaar/src/components/InputField/InputField.tsx,plugins/bazaar/src/components/SortView/SortView.tsx,41,15
packages/integration/src/ScmIntegrations.ts,packages/integration/src/azure/AzureIntegration.ts,41,15
plugins/github-actions/src/api/GithubActionsClient.ts,plugins/github-actions/src/components/BuildDetailsPage/BuildDetailsPage.tsx,41,15
plugins/catalog/src/components/CatalogFilter/AllServicesCount.tsx,plugins/catalog/src/components/CatalogFilter/CatalogFilter.tsx,41,15
plugins/auth-backend/src/service/standaloneServer.ts,plugins/proxy-backend/src/service/standaloneServer.ts,41,15
packages/cli/src/modules/translations/index.ts,packages/cli/src/wiring/types.ts,41,12
packages/ui/src/components/Header/types.ts,packages/ui/src/components/HeaderPage/HeaderPage.tsx,41,12
plugins/pagerduty/src/components/TriggerButton/index.tsx,plugins/pagerduty/src/components/TriggerDialog/TriggerDialog.tsx,41,12
